2.850000000000000000e+02,4.120000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
2.820000000000000000e+02,4.070000000000000000e+02,1.290000000000000000e+02,1.000000000000000000e+00
2.800000000000000000e+02,4.040000000000000000e+02,1.450000000000000000e+02,1.000000000000000000e+00
2.780000000000000000e+02,3.990000000000000000e+02,1.640000000000000000e+02,1.000000000000000000e+00
2.770000000000000000e+02,3.940000000000000000e+02,1.800000000000000000e+02,1.000000000000000000e+00
2.770000000000000000e+02,3.900000000000000000e+02,1.960000000000000000e+02,1.000000000000000000e+00
2.770000000000000000e+02,3.860000000000000000e+02,2.170000000000000000e+02,1.000000000000000000e+00
2.770000000000000000e+02,3.820000000000000000e+02,2.310000000000000000e+02,1.000000000000000000e+00
2.770000000000000000e+02,3.790000000000000000e+02,2.510000000000000000e+02,1.000000000000000000e+00
2.770000000000000000e+02,3.770000000000000000e+02,2.690000000000000000e+02,1.000000000000000000e+00
2.760000000000000000e+02,3.740000000000000000e+02,2.810000000000000000e+02,1.000000000000000000e+00
2.750000000000000000e+02,3.700000000000000000e+02,2.970000000000000000e+02,1.000000000000000000e+00
2.750000000000000000e+02,3.670000000000000000e+02,3.120000000000000000e+02,1.000000000000000000e+00
2.740000000000000000e+02,3.630000000000000000e+02,3.300000000000000000e+02,1.000000000000000000e+00
2.730000000000000000e+02,3.590000000000000000e+02,3.500000000000000000e+02,1.000000000000000000e+00
2.730000000000000000e+02,3.550000000000000000e+02,3.700000000000000000e+02,1.000000000000000000e+00
2.720000000000000000e+02,3.520000000000000000e+02,3.820000000000000000e+02,1.000000000000000000e+00
2.710000000000000000e+02,3.480000000000000000e+02,4.020000000000000000e+02,1.000000000000000000e+00
2.700000000000000000e+02,3.450000000000000000e+02,4.220000000000000000e+02,1.000000000000000000e+00
2.690000000000000000e+02,3.420000000000000000e+02,4.390000000000000000e+02,1.000000000000000000e+00
2.680000000000000000e+02,3.380000000000000000e+02,4.510000000000000000e+02,1.000000000000000000e+00
2.660000000000000000e+02,3.340000000000000000e+02,4.660000000000000000e+02,1.000000000000000000e+00
2.650000000000000000e+02,3.290000000000000000e+02,4.810000000000000000e+02,1.000000000000000000e+00
2.640000000000000000e+02,3.250000000000000000e+02,4.960000000000000000e+02,1.000000000000000000e+00
2.630000000000000000e+02,3.210000000000000000e+02,5.150000000000000000e+02,1.000000000000000000e+00
2.620000000000000000e+02,3.180000000000000000e+02,5.340000000000000000e+02,1.000000000000000000e+00
2.610000000000000000e+02,3.160000000000000000e+02,5.480000000000000000e+02,1.000000000000000000e+00
2.610000000000000000e+02,3.150000000000000000e+02,5.650000000000000000e+02,1.000000000000000000e+00
2.610000000000000000e+02,3.130000000000000000e+02,5.850000000000000000e+02,1.000000000000000000e+00
2.610000000000000000e+02,3.100000000000000000e+02,5.990000000000000000e+02,1.000000000000000000e+00
2.610000000000000000e+02,3.080000000000000000e+02,6.130000000000000000e+02,1.000000000000000000e+00
2.610000000000000000e+02,3.060000000000000000e+02,6.320000000000000000e+02,1.000000000000000000e+00
2.610000000000000000e+02,3.020000000000000000e+02,6.520000000000000000e+02,1.000000000000000000e+00
2.610000000000000000e+02,2.970000000000000000e+02,6.660000000000000000e+02,1.000000000000000000e+00
2.620000000000000000e+02,2.910000000000000000e+02,6.800000000000000000e+02,1.000000000000000000e+00
2.630000000000000000e+02,2.860000000000000000e+02,6.980000000000000000e+02,1.000000000000000000e+00
2.630000000000000000e+02,2.810000000000000000e+02,7.180000000000000000e+02,1.000000000000000000e+00
2.630000000000000000e+02,2.770000000000000000e+02,7.330000000000000000e+02,1.000000000000000000e+00
2.630000000000000000e+02,2.710000000000000000e+02,7.470000000000000000e+02,1.000000000000000000e+00
2.630000000000000000e+02,2.660000000000000000e+02,7.650000000000000000e+02,1.000000000000000000e+00
2.630000000000000000e+02,2.610000000000000000e+02,7.850000000000000000e+02,1.000000000000000000e+00
2.630000000000000000e+02,2.560000000000000000e+02,8.000000000000000000e+02,1.000000000000000000e+00
2.630000000000000000e+02,2.510000000000000000e+02,8.140000000000000000e+02,1.000000000000000000e+00
2.630000000000000000e+02,2.450000000000000000e+02,8.320000000000000000e+02,1.000000000000000000e+00
2.620000000000000000e+02,2.410000000000000000e+02,8.520000000000000000e+02,1.000000000000000000e+00
2.610000000000000000e+02,2.370000000000000000e+02,8.670000000000000000e+02,1.000000000000000000e+00
2.610000000000000000e+02,2.330000000000000000e+02,8.810000000000000000e+02,1.000000000000000000e+00
2.600000000000000000e+02,2.280000000000000000e+02,8.990000000000000000e+02,1.000000000000000000e+00
2.600000000000000000e+02,2.230000000000000000e+02,9.200000000000000000e+02,1.000000000000000000e+00
2.600000000000000000e+02,2.170000000000000000e+02,9.340000000000000000e+02,1.000000000000000000e+00
2.600000000000000000e+02,2.110000000000000000e+02,9.550000000000000000e+02,1.000000000000000000e+00
2.590000000000000000e+02,2.060000000000000000e+02,9.670000000000000000e+02,1.000000000000000000e+00
2.590000000000000000e+02,2.010000000000000000e+02,9.820000000000000000e+02,1.000000000000000000e+00
2.580000000000000000e+02,1.970000000000000000e+02,9.990000000000000000e+02,1.000000000000000000e+00
2.580000000000000000e+02,1.920000000000000000e+02,1.014000000000000000e+03,1.000000000000000000e+00
2.580000000000000000e+02,1.880000000000000000e+02,1.030000000000000000e+03,1.000000000000000000e+00
2.580000000000000000e+02,1.830000000000000000e+02,1.053000000000000000e+03,1.000000000000000000e+00
2.580000000000000000e+02,1.780000000000000000e+02,1.071000000000000000e+03,1.000000000000000000e+00
2.590000000000000000e+02,1.730000000000000000e+02,1.083000000000000000e+03,1.000000000000000000e+00
2.610000000000000000e+02,1.660000000000000000e+02,1.097000000000000000e+03,1.000000000000000000e+00
2.610000000000000000e+02,1.590000000000000000e+02,1.125000000000000000e+03,1.000000000000000000e+00
2.620000000000000000e+02,1.530000000000000000e+02,1.140000000000000000e+03,1.000000000000000000e+00
2.620000000000000000e+02,1.460000000000000000e+02,1.156000000000000000e+03,1.000000000000000000e+00
2.630000000000000000e+02,1.390000000000000000e+02,1.172000000000000000e+03,1.000000000000000000e+00
2.630000000000000000e+02,1.310000000000000000e+02,1.192000000000000000e+03,1.000000000000000000e+00
2.640000000000000000e+02,1.240000000000000000e+02,1.209000000000000000e+03,1.000000000000000000e+00
2.650000000000000000e+02,1.170000000000000000e+02,1.226000000000000000e+03,1.000000000000000000e+00
2.650000000000000000e+02,1.090000000000000000e+02,1.244000000000000000e+03,1.000000000000000000e+00
2.650000000000000000e+02,1.040000000000000000e+02,1.259000000000000000e+03,1.000000000000000000e+00
2.660000000000000000e+02,9.900000000000000000e+01,1.274000000000000000e+03,1.000000000000000000e+00
2.660000000000000000e+02,9.300000000000000000e+01,1.290000000000000000e+03,1.000000000000000000e+00
2.670000000000000000e+02,8.800000000000000000e+01,1.308000000000000000e+03,1.000000000000000000e+00
2.670000000000000000e+02,8.200000000000000000e+01,1.327000000000000000e+03,1.000000000000000000e+00
2.680000000000000000e+02,7.600000000000000000e+01,1.343000000000000000e+03,1.000000000000000000e+00
2.690000000000000000e+02,7.000000000000000000e+01,1.360000000000000000e+03,1.000000000000000000e+00
2.700000000000000000e+02,5.700000000000000000e+01,1.379000000000000000e+03,1.000000000000000000e+00
2.700000000000000000e+02,5.300000000000000000e+01,1.402000000000000000e+03,1.000000000000000000e+00
2.700000000000000000e+02,5.000000000000000000e+01,1.422000000000000000e+03,1.000000000000000000e+00
2.700000000000000000e+02,4.800000000000000000e+01,1.433000000000000000e+03,1.000000000000000000e+00
2.700000000000000000e+02,4.600000000000000000e+01,1.450000000000000000e+03,1.000000000000000000e+00
2.700000000000000000e+02,4.400000000000000000e+01,1.465000000000000000e+03,1.000000000000000000e+00
2.700000000000000000e+02,4.300000000000000000e+01,1.479000000000000000e+03,1.000000000000000000e+00
2.700000000000000000e+02,4.200000000000000000e+01,1.508000000000000000e+03,1.000000000000000000e+00
2.710000000000000000e+02,4.200000000000000000e+01,1.546000000000000000e+03,1.000000000000000000e+00
2.720000000000000000e+02,4.200000000000000000e+01,1.563000000000000000e+03,1.000000000000000000e+00
2.410000000000000000e+02,1.000000000000000000e+02,3.706000000000000000e+03,2.000000000000000000e+00
2.380000000000000000e+02,1.050000000000000000e+02,3.846000000000000000e+03,2.000000000000000000e+00
2.380000000000000000e+02,1.070000000000000000e+02,3.864000000000000000e+03,2.000000000000000000e+00
2.380000000000000000e+02,1.090000000000000000e+02,3.885000000000000000e+03,2.000000000000000000e+00
2.380000000000000000e+02,1.120000000000000000e+02,3.900000000000000000e+03,2.000000000000000000e+00
2.380000000000000000e+02,1.130000000000000000e+02,3.914000000000000000e+03,2.000000000000000000e+00
2.370000000000000000e+02,1.150000000000000000e+02,3.933000000000000000e+03,2.000000000000000000e+00
2.360000000000000000e+02,1.160000000000000000e+02,3.954000000000000000e+03,2.000000000000000000e+00
2.350000000000000000e+02,1.170000000000000000e+02,3.968000000000000000e+03,2.000000000000000000e+00
2.340000000000000000e+02,1.180000000000000000e+02,3.984000000000000000e+03,2.000000000000000000e+00
2.320000000000000000e+02,1.190000000000000000e+02,3.998000000000000000e+03,2.000000000000000000e+00
2.290000000000000000e+02,1.210000000000000000e+02,4.013000000000000000e+03,2.000000000000000000e+00
2.240000000000000000e+02,1.240000000000000000e+02,4.043000000000000000e+03,2.000000000000000000e+00
2.190000000000000000e+02,1.260000000000000000e+02,4.056000000000000000e+03,2.000000000000000000e+00
2.130000000000000000e+02,1.290000000000000000e+02,4.072000000000000000e+03,2.000000000000000000e+00
2.060000000000000000e+02,1.310000000000000000e+02,4.094000000000000000e+03,2.000000000000000000e+00
1.970000000000000000e+02,1.350000000000000000e+02,4.111000000000000000e+03,2.000000000000000000e+00
1.880000000000000000e+02,1.390000000000000000e+02,4.128000000000000000e+03,2.000000000000000000e+00
1.790000000000000000e+02,1.460000000000000000e+02,4.149000000000000000e+03,2.000000000000000000e+00
1.780000000000000000e+02,1.480000000000000000e+02,4.164000000000000000e+03,2.000000000000000000e+00
1.780000000000000000e+02,1.500000000000000000e+02,4.184000000000000000e+03,2.000000000000000000e+00
1.780000000000000000e+02,1.520000000000000000e+02,4.206000000000000000e+03,2.000000000000000000e+00
1.780000000000000000e+02,1.530000000000000000e+02,4.218000000000000000e+03,2.000000000000000000e+00
1.800000000000000000e+02,1.550000000000000000e+02,4.231000000000000000e+03,2.000000000000000000e+00
1.800000000000000000e+02,1.570000000000000000e+02,4.250000000000000000e+03,2.000000000000000000e+00
1.800000000000000000e+02,1.580000000000000000e+02,4.268000000000000000e+03,2.000000000000000000e+00
1.810000000000000000e+02,1.580000000000000000e+02,4.286000000000000000e+03,2.000000000000000000e+00
1.810000000000000000e+02,1.590000000000000000e+02,4.302000000000000000e+03,2.000000000000000000e+00
1.810000000000000000e+02,1.600000000000000000e+02,4.337000000000000000e+03,2.000000000000000000e+00
1.810000000000000000e+02,1.610000000000000000e+02,4.363000000000000000e+03,2.000000000000000000e+00
1.810000000000000000e+02,1.620000000000000000e+02,4.379000000000000000e+03,2.000000000000000000e+00
1.810000000000000000e+02,1.630000000000000000e+02,4.396000000000000000e+03,2.000000000000000000e+00
1.820000000000000000e+02,1.640000000000000000e+02,4.418000000000000000e+03,2.000000000000000000e+00
1.820000000000000000e+02,1.650000000000000000e+02,4.433000000000000000e+03,2.000000000000000000e+00
1.830000000000000000e+02,1.670000000000000000e+02,4.448000000000000000e+03,2.000000000000000000e+00
1.830000000000000000e+02,1.680000000000000000e+02,4.466000000000000000e+03,2.000000000000000000e+00
1.830000000000000000e+02,1.690000000000000000e+02,4.490000000000000000e+03,2.000000000000000000e+00
1.830000000000000000e+02,1.700000000000000000e+02,4.505000000000000000e+03,2.000000000000000000e+00
1.830000000000000000e+02,1.720000000000000000e+02,4.523000000000000000e+03,2.000000000000000000e+00
1.830000000000000000e+02,1.730000000000000000e+02,4.538000000000000000e+03,2.000000000000000000e+00
1.840000000000000000e+02,1.750000000000000000e+02,4.559000000000000000e+03,2.000000000000000000e+00
1.840000000000000000e+02,1.770000000000000000e+02,4.576000000000000000e+03,2.000000000000000000e+00
1.840000000000000000e+02,1.790000000000000000e+02,4.593000000000000000e+03,2.000000000000000000e+00
1.840000000000000000e+02,1.810000000000000000e+02,4.607000000000000000e+03,2.000000000000000000e+00
1.840000000000000000e+02,1.840000000000000000e+02,4.628000000000000000e+03,2.000000000000000000e+00
1.840000000000000000e+02,1.860000000000000000e+02,4.629000000000000000e+03,2.000000000000000000e+00
1.840000000000000000e+02,1.890000000000000000e+02,4.654000000000000000e+03,2.000000000000000000e+00
